1415,T05564,mya,4433651,69539,GenBank,GCA_900465055.1,GCA_900465055.1_MORIYA_PRJEB24680v2_genomic.fna
1416,T06214,mmaa,4734363,1202962,GenBank,GCA_008931805.1,GCA_008931805.1_ASM893180v1_genomic.fna
1417,T08847,moq,5037375,2746233,GenBank,GCA_018219415.1,GCA_018219415.1_ASM1821941v1_genomic.fna
1418,T00721,cja,4576573,498211,GenBank,GCA_000019225.1,GCA_000019225.1_ASM1922v1_genomic.fna
1419,T04725,ceb,4705304,1945512,GenBank,GCA_002007605.1,GCA_002007605.1_ASM200760v1_genomic.fna
1420,T04891,cell,5257074,1987723,GenBank,GCA_002162135.1,GCA_002162135.1_ASM216213v1_genomic.fna
1421,T06234,cek,4489528,454662,GenBank,GCA_008806955.1,GCA_008806955.1_ASM880695v1_genomic.fna
1422,T06422,ceg,5762391,2303332,GenBank,GCA_008806975.1,GCA_008806975.1_ASM880697v1_genomic.fna
1423,T00335,sde,5057531,203122,GenBank,GCA_000013665.1,GCA_000013665.1_ASM1366v1_genomic.fna
1424,T00952,ttu,5193164,377629,GenBank,GCA_000023025.1,GCA_000023025.1_ASM2302v1_genomic.fna
1425,T02281,saga,4300227,1117647,GenBank,GCA_000305785.2,GCA_000305785.2_ASM30578v2_genomic.fna
1426,T07868,marq,5311067,2721545,GenBank,GCA_021655555.1,GCA_021655555.1_ASM2165555v1_genomic.fna
1427,T08272,gil,3956837,2956798,GenBank,GCA_024204685.1,GCA_024204685.1_ASM2420468v1_genomic.fna
1428,T08615,mke,4207651,3022676,GenBank,GCA_026153455.1,GCA_026153455.1_ASM2615345v1_genomic.fna
1429,T03945,spoi,3468984,1620392,GenBank,GCA_001010805.1,GCA_001010805.1_ASM101080v1_genomic.fna
1430,T07977,snan,4078570,2794344,GenBank,GCA_016132545.1,GCA_016132545.1_ASM1613254v1_genomic.fna
1431,T08367,staw,3714182,1748242,GenBank,GCA_023702635.1,GCA_023702635.1_ASM2370263v1_genomic.fna
1432,T04315,zal,4204359,1470434,GenBank,GCA_001586255.1,GCA_001586255.1_ASM158625v1_genomic.fna
1433,T04832,osg,4472079,716816,GenBank,GCA_002117105.1,GCA_002117105.1_ASM211710v1_genomic.fna
1434,T04393,mthd,3938396,252514,GenBank,GCA_001617625.1,GCA_001617625.1_ASM161762v1_genomic.fna
1435,T04560,micc,3864326,1769779,GenBank,GCA_001750105.1,GCA_001750105.1_ASM175010v1_genomic.fna
1436,T04709,maga,4255625,260552,GenBank,GCA_001999945.1,GCA_001999945.1_ASM199994v1_genomic.fna
1437,T05421,mii,5035829,359370,GenBank,GCA_003076275.1,GCA_003076275.1_ASM307627v1_genomic.fna
1438,T06274,mict,4683451,2587856,GenBank,GCA_009363535.1,GCA_009363535.1_ASM936353v1_genomic.fna
1439,T06404,mhyd,4209307,48074,GenBank,GCA_009931115.1,GCA_009931115.1_ASM993111v1_genomic.fna
1440,T07789,mcel,4346001,435905,GenBank,GCA_020991125.1,GCA_020991125.1_ASM2099112v1_genomic.fna
1441,T07982,micz,4950731,2591606,GenBank,GCA_007183175.1,GCA_007183175.1_ASM718317v1_genomic.fna
1442,T08656,mvb,4855835,266805,GenBank,GCA_023716485.1,GCA_023716485.1_ASM2371648v1_genomic.fna
1443,T09537,mpaf,4194096,407164,GenBank,GCA_033723955.1,GCA_033723955.1_ASM3372395v1_genomic.fna
1444,T04687,hja,4085301,930805,GenBank,GCA_001983995.1,GCA_001983995.1_ASM198399v1_genomic.fna
1445,T06250,halc,4306437,2601894,GenBank,GCA_009388985.1,GCA_009388985.1_ASM938898v1_genomic.fna
1446,T06468,kim,4649503,2708301,GenBank,GCA_010669285.1,GCA_010669285.1_ASM1066928v1_genomic.fna
1447,T07243,afus,3095392,2518989,GenBank,GCA_009910365.1,GCA_009910365.1_ASM991036v1_genomic.fna
1448,T00124,cbu,1995488,227377,RefSeq,GCF_000007765.2,GCF_000007765.2_ASM776v2_genomic.fna
1449,T00632,cbs,2016427,360115,GenBank,GCA_000018745.1,GCA_000018745.1_ASM1874v1_genomic.fna
1450,T00583,cbd,2158758,434922,GenBank,GCA_000017105.1,GCA_000017105.1_ASM1710v1_genomic.fna
1451,T00787,cbg,2008870,434923,GenBank,GCA_000019865.1,GCA_000019865.1_ASM1986v1_genomic.fna
1452,T00788,cbc,2063100,434924,GenBank,GCA_000019885.1,GCA_000019885.1_ASM1988v1_genomic.fna
1453,T03998,cey,1733840,2054173,GenBank,GCA_001077715.1,GCA_001077715.1_ASM107771v1_genomic.fna
1454,T03533,cea,656901,325775,GenBank,GCA_000815025.1,GCA_000815025.1_ASM81502v1_genomic.fna
1455,T06434,cend,622921,2487929,GenBank,GCA_009883795.1,GCA_009883795.1_ASM988379v1_genomic.fna
1456,T07596,ceno,1003026,2749996,GenBank,GCA_018107685.1,GCA_018107685.1_ASM1810768v1_genomic.fna
1457,T05765,rvi,1579735,676208,GenBank,GCA_003966755.1,GCA_003966755.1_ASM396675v1_genomic.fna
1458,T06205,alg,2154315,254246,GenBank,GCA_902459475.1,GCA_902459475.1_pb_189-1_HGAP3_CTR_genomic.fna
1459,T06267,asip,2411764,254247,GenBank,GCA_902459485.1,GCA_902459485.1_pb_189-2_HGAP3_CTR_genomic.fna
1460,T07659,ceq,656933,1987500,GenBank,GCA_002850495.1,GCA_002850495.1_ASM285049v1_genomic.fna
1461,T00199,lpn,3397754,272624,GenBank,GCA_000008485.1,GCA_000008485.1_ASM848v1_genomic.fna
1462,T02174,lph,3492535,91891,GenBank,GCA_000306845.1,GCA_000306845.1_ASM30684v1_genomic.fna
1463,T02175,lpo,3467254,91891,GenBank,GCA_000306865.1,GCA_000306865.1_ASM30686v1_genomic.fna
1464,T02511,lpu,3434224,1312904,GenBank,GCA_000347615.1,GCA_000347615.1_ASM34761v1_genomic.fna
1465,T02689,lpm,3455167,1199191,GenBank,GCA_000404245.1,GCA_000404245.1_ASM40424v1_genomic.fna
1466,T00208,lpf,3345687,297245,GenBank,GCA_000048665.1,GCA_000048665.1_ASM4866v1_genomic.fna
1467,T00209,lpp,3503610,297246,GenBank,GCA_000048645.1,GCA_000048645.1_ASM4864v1_genomic.fna
1468,T00532,lpc,3576470,400673,GenBank,GCA_000092545.1,GCA_000092545.1_ASM9254v1_genomic.fna
1469,T01232,lpa,3516334,423212,GenBank,GCA_000092625.1,GCA_000092625.1_ASM9262v1_genomic.fna
1470,T01726,lpe,3359001,933093,GenBank,GCA_000239175.1,GCA_000239175.1_ASM23917v1_genomic.fna
1471,T01183,llo,4077332,661367,GenBank,GCA_000091785.1,GCA_000091785.1_ASM9178v1_genomic.fna
1472,T03771,lfa,4181563,1212491,GenBank,GCA_000953135.1,GCA_000953135.1_LFA_genomic.fna
1473,T03809,lha,3440975,449,GenBank,GCA_000953655.1,GCA_000953655.1_LHA_genomic.fna
1474,T03928,lok,2722964,1268635,GenBank,GCA_000512355.1,GCA_000512355.1_ASM51235v1_genomic.fna
1475,T05016,lcd,3272100,1867846,GenBank,GCA_002240035.1,GCA_002240035.1_ASM224003v1_genomic.fna
1476,T05191,les,529746,2005262,GenBank,GCA_002776555.1,GCA_002776555.1_ASM277655v1_genomic.fna
1477,T05293,lsh,4333322,28087,GenBank,GCA_002848365.2,GCA_002848365.2_ASM284836v2_genomic.fna
1478,T05543,llg,2989256,45067,GenBank,GCA_900187355.1,GCA_900187355.1_51342_E02_genomic.fna
1479,T05938,lib,3217863,454,GenBank,GCA_004571175.1,GCA_004571175.1_ASM457117v1_genomic.fna
1480,T06170,lgt,2605876,45065,GenBank,GCA_004571195.1,GCA_004571195.1_ASM457119v1_genomic.fna
1481,T06275,ljr,3133723,456,GenBank,GCA_900637635.1,GCA_900637635.1_52313_A01_genomic.fna
1482,T06506,lcj,3729541,28084,GenBank,GCA_900635815.1,GCA_900635815.1_34347_B01_genomic.fna
1483,T06599,lwa,3735697,66969,GenBank,GCA_900187095.1,GCA_900187095.1_51699_A01_genomic.fna
1484,T06800,lss,3407665,452,GenBank,GCA_900637495.1,GCA_900637495.1_51342_D02_genomic.fna
1485,T07063,ladl,25602,45056,GenBank,GCA_900637865.1,GCA_900637865.1_52683_G03_genomic.fna
1486,T07713,lant,3750805,2708020,GenBank,GCA_011764505.1,GCA_011764505.1_ASM1176450v1_genomic.fna
1487,T08304,lly,3198081,96232,GenBank,GCA_023921225.1,GCA_023921225.1_ASM2392122v1_genomic.fna
1488,T08869,lcad,3477232,1071983,GenBank,GCA_029026145.1,GCA_029026145.1_ASM2902614v1_genomic.fna
1489,T03810,tmc,3310028,451,GenBank,GCA_000953635.1,GCA_000953635.1_LMI_genomic.fna
1490,T00205,mca,3304561,243233,GenBank,GCA_000008325.1,GCA_000008325.1_ASM832v1_genomic.fna
1491,T06585,metu,3371031,2681310,GenBank,GCA_012769535.1,GCA_012769535.1_ASM1276953v1_genomic.fna
1492,T09468,mmeo,4343116,2993564,GenBank,GCA_026247885.1,GCA_026247885.1_ASM2624788v1_genomic.fna
1493,T01511,mmt,5051681,857087,GenBank,GCA_000214665.1,GCA_000214665.1_ASM21466v1_genomic.fna
1494,T04191,mdn,5172098,1538553,GenBank,GCA_000785705.2,GCA_000785705.2_ASM78570v2_genomic.fna
1495,T04396,mdh,4849532,1727196,GenBank,GCA_001644685.1,GCA_001644685.1_ASM164468v1_genomic.fna
1496,T05118,mko,4894002,702114,GenBank,GCA_002441955.1,GCA_002441955.1_ASM244195v1_genomic.fna
1498,T07508,mpad,3673651,1173101,GenBank,GCA_018734325.1,GCA_018734325.1_ASM1873432v1_genomic.fna
1499,T07814,mell,4798577,2785785,GenBank,GCA_015711015.1,GCA_015711015.1_ASM1571101v1_genomic.fna
1500,T08781,mrp,4592903,2963939,GenBank,GCA_024360925.2,GCA_024360925.2_ASM2436092v2_genomic.fna
1502,T01649,mah,4668296,1091494,GenBank,GCA_000968535.1,GCA_000968535.1_ASM96853v1_genomic.fna
1503,T05995,mbur,4998879,95641,GenBank,GCA_005931095.1,GCA_005931095.1_ASM593109v1_genomic.fna
1504,T04929,mpsy,4923400,1704499,GenBank,GCA_002209385.1,GCA_002209385.1_ASM220938v1_genomic.fna
1505,T05638,mmai,6088916,1432792,GenBank,GCA_003584645.1,GCA_003584645.1_ASM358464v1_genomic.fna
1506,T06248,mmob,4703534,1808979,GenBank,GCA_009498235.1,GCA_009498235.1_ASM949823v1_genomic.fna
1507,T07025,mein,4386347,2020875,GenBank,GCA_016592635.1,GCA_016592635.1_ASM1659263v1_genomic.fna
1508,T07433,moz,4018824,1295382,GenBank,GCA_019669985.1,GCA_019669985.1_ASM1966998v1_genomic.fna
1509,T07434,misz,4607412,1760988,GenBank,GCA_019670005.1,GCA_019670005.1_ASM1967000v1_genomic.fna
1510,T08037,mesl,4815745,2839024,GenBank,GCA_022788635.1,GCA_022788635.1_ASM2278863v1_genomic.fna
1511,T09124,meiy,2421873,2840183,GenBank,GCA_030294985.1,GCA_030294985.1_ASM3029498v1_genomic.fna
1512,T09494,mcau,2694844,438856,GenBank,GCA_033126985.1,GCA_033126985.1_ASM3312698v1_genomic.fna
1513,T00214,ftu,1892775,177416,RefSeq,GCF_000008985.1,GCF_000008985.1_ASM898v1_genomic.fna
1514,T03888,ftq,1878026,1341656,GenBank,GCA_000978785.2,GCA_000978785.2_ASM97878v2_genomic.fna
1515,T00381,ftf,1892616,393115,GenBank,GCA_000009325.1,GCA_000009325.1_ASM932v1_genomic.fna
1516,T00495,ftw,1898476,418136,GenBank,GCA_000016105.1,GCA_000016105.1_ASM1610v1_genomic.fna
1517,T01938,ftr,1892681,510831,GenBank,GCA_000023305.1,GCA_000023305.1_ASM2330v1_genomic.fna
1518,T01761,ftt,1892857,1001534,GenBank,GCA_000248435.2,GCA_000248435.2_ASM24843v2_genomic.fna
1519,T01762,ftg,1968610,1001542,GenBank,GCA_000248415.2,GCA_000248415.2_ASM24841v2_genomic.fna
1520,T00331,ftl,1895994,376619,GenBank,GCA_000009245.1,GCA_000009245.1_ASM924v1_genomic.fna
1521,T00399,fth,1895727,393011,GenBank,GCA_000014605.1,GCA_000014605.1_ASM1460v1_genomic.fna
1522,T00584,fta,1890909,458234,GenBank,GCA_000017785.1,GCA_000017785.1_ASM1778v1_genomic.fna
1523,T02349,fts,1886888,1232394,GenBank,GCA_000313385.1,GCA_000313385.1_ASM31338v1_genomic.fna
1524,T02350,fti,1894157,351581,GenBank,GCA_000168775.2,GCA_000168775.2_ASM16877v2_genomic.fna
1525,T03033,fto,1881193,1432652,GenBank,GCA_000524575.1,GCA_000524575.1_ASM52457v1_genomic.fna
1526,T03713,ftc,1892782,119857,GenBank,GCA_000833235.1,GCA_000833235.1_ASM83323v1_genomic.fna
1527,T03714,ftv,1893733,119857,GenBank,GCA_000833495.1,GCA_000833495.1_ASM83349v1_genomic.fna
1528,T03715,ftz,1894186,119857,GenBank,GCA_000833515.1,GCA_000833515.1_ASM83351v1_genomic.fna
1529,T00698,ftm,1893886,441952,GenBank,GCA_000018925.1,GCA_000018925.1_ASM1892v1_genomic.fna
1530,T00432,ftn,1910031,401614,GenBank,GCA_000014645.1,GCA_000014645.1_ASM1464v1_genomic.fna
1531,T03874,ftx,1910592,401614,GenBank,GCA_000833375.1,GCA_000833375.1_ASM83337v1_genomic.fna
1532,T03873,ftd,1923262,1452728,GenBank,GCA_000833165.1,GCA_000833165.1_ASM83316v1_genomic.fna
1533,T03875,fty,2005074,264,GenBank,GCA_000834965.1,GCA_000834965.1_ASM83496v1_genomic.fna
1534,T01937,fcf,1913619,984129,GenBank,GCA_000195535.1,GCA_000195535.1_ASM19553v1_genomic.fna
1535,T02078,fcn,1945310,622488,GenBank,GCA_000195555.1,GCA_000195555.1_ASM19555v1_genomic.fna
1536,T04700,fhi,1922599,1088883,GenBank,GCA_001885235.1,GCA_001885235.1_ASM188523v1_genomic.fna
1538,T03764,fpt,2017400,539329,GenBank,GCA_000833455.1,GCA_000833455.1_ASM83345v1_genomic.fna
1539,T03617,fpi,2040998,28110,GenBank,GCA_000833195.1,GCA_000833195.1_ASM83319v1_genomic.fna
1540,T03618,fpm,1919185,28110,GenBank,GCA_000833295.1,GCA_000833295.1_ASM83329v1_genomic.fna
1541,T03619,fpx,2045775,28110,GenBank,GCA_000833215.1,GCA_000833215.1_ASM83321v1_genomic.fna
1542,T03620,fpz,2148038,28110,GenBank,GCA_000833255.1,GCA_000833255.1_ASM83325v1_genomic.fna
1543,T03621,fpj,2022507,28110,GenBank,GCA_000833315.1,GCA_000833315.1_ASM83331v1_genomic.fna
1544,T01560,frt,2035931,573569,GenBank,GCA_000219045.1,GCA_000219045.1_ASM21904v1_genomic.fna
1545,T02112,fna,1847202,1163389,GenBank,GCA_000262205.1,GCA_000262205.1_ASM26220v1_genomic.fna
1546,T02952,fnl,1858987,1356861,GenBank,GCA_000505725.1,GCA_000505725.1_ASM50572v1_genomic.fna
1547,T03403,frf,2015987,1547445,GenBank,GCA_000764555.1,GCA_000764555.1_ASM76455v1_genomic.fna
1548,T04357,fper,1516676,1086726,GenBank,GCA_001275365.1,GCA_001275365.1_ASM127536v1_genomic.fna
1549,T04972,fha,2197430,549298,GenBank,GCA_002211785.1,GCA_002211785.1_ASM221178v1_genomic.fna
1550,T05017,frx,2237379,573570,GenBank,GCA_001895265.1,GCA_001895265.1_ASM189526v1_genomic.fna
1551,T05204,frm,1824527,475375,GenBank,GCA_001879645.1,GCA_001879645.1_ASM187964v1_genomic.fna
1552,T05636,frc,1855434,1542390,GenBank,GCA_001880225.1,GCA_001880225.1_ASM188022v1_genomic.fna
1553,T06148,fad,2054094,2007306,GenBank,GCA_003290445.1,GCA_003290445.1_ASM329044v1_genomic.fna
1554,T06206,fmi,2041198,2249302,GenBank,GCA_008369765.1,GCA_008369765.1_ASM836976v1_genomic.fna
1555,T06355,foo,1839233,2016517,GenBank,GCA_003347135.1,GCA_003347135.1_ASM334713v1_genomic.fna
1556,T07065,fnn,1870546,1089434,GenBank,GCA_014844275.1,GCA_014844275.1_ASM1484427v1_genomic.fna
1557,T07516,fsr,1940863,2599927,GenBank,GCA_018972105.1,GCA_018972105.1_ASM1897210v1_genomic.fna
1558,T08878,frl,2139666,1395624,GenBank,GCA_012224145.1,GCA_012224145.1_ASM1222414v1_genomic.fna
1559,T03527,fgu,1658482,594679,GenBank,GCA_000815225.1,GCA_000815225.1_ASM81522v1_genomic.fna
1560,T06608,afri,1674180,1085644,GenBank,GCA_012222825.1,GCA_012222825.1_ASM1222282v1_genomic.fna
1561,T06698,aii,1750491,1085647,GenBank,GCA_012222965.1,GCA_012222965.1_ASM1222296v1_genomic.fna
1563,T05808,htr,2612894,265883,GenBank,GCA_004028275.1,GCA_004028275.1_ASM402827v1_genomic.fna
1564,T06677,hmar,2491293,28885,GenBank,GCA_013340845.1,GCA_013340845.1_ASM1334084v1_genomic.fna
1565,T01517,tcy,1932455,717773,GenBank,GCA_000214825.1,GCA_000214825.1_ASM21482v1_genomic.fna
1566,T03589,tao,2158359,717772,GenBank,GCA_000227665.3,GCA_000227665.3_ASM22766v3_genomic.fna
1567,T05796,thio,2770466,1803865,GenBank,GCA_003991075.1,GCA_003991075.1_ASM399107v1_genomic.fna
1568,T08259,tmh,2443288,406020,GenBank,GCA_023278225.1,GCA_023278225.1_ASM2327822v1_genomic.fna
1569,T02055,mej,3137100,754476,GenBank,GCA_000260985.3,GCA_000260985.3_ASM26098v3_genomic.fna
1570,T02056,mec,2697465,754477,GenBank,GCA_000260965.1,GCA_000260965.1_ASM26096v1_genomic.fna
1571,T08312,mpin,3004629,2881052,GenBank,GCA_020447175.2,GCA_020447175.2_ASM2044717v2_genomic.fna
1572,T09183,mmaf,3106976,45495,GenBank,GCA_030296755.1,GCA_030296755.1_ASM3029675v1_genomic.fna
1573,T02265,cyq,2363215,385025,GenBank,GCA_000299965.1,GCA_000299965.1_ASM29996v1_genomic.fna
1574,T02780,cza,2613078,1198232,GenBank,GCA_000442595.1,GCA_000442595.1_ASM44259v1_genomic.fna
1575,T05126,cyy,2430152,728003,GenBank,GCA_002443175.1,GCA_002443175.1_ASM244317v1_genomic.fna
1576,T03982,psal,3184851,1227812,GenBank,GCA_000300295.4,GCA_000300295.4_ASM30029v4_genomic.fna
1577,T05983,thig,2373486,2580412,GenBank,GCA_005885815.1,GCA_005885815.1_ASM588581v1_genomic.fna
1578,T07160,txa,2594948,2739063,GenBank,GCA_013282625.1,GCA_013282625.1_ASM1328262v1_genomic.fna
1579,T08420,tib,2539444,2791037,GenBank,GCA_021654855.1,GCA_021654855.1_ASM2165485v1_genomic.fna
1580,T09486,tlh,2516205,2949997,GenBank,GCA_029201445.1,GCA_029201445.1_ASM2920144v1_genomic.fna
1581,T06859,tse,2722826,2675054,GenBank,GCA_011398355.1,GCA_011398355.1_ASM1139835v1_genomic.fna
1582,T06856,tzo,2645427,2675053,GenBank,GCA_011398155.1,GCA_011398155.1_ASM1139815v1_genomic.fna
1583,T03616,tig,4810005,40754,GenBank,GCA_000828835.1,GCA_000828835.1_ASM82883v1_genomic.fna
1584,T04090,blep,4265317,288004,GenBank,GCA_001305575.3,GCA_001305575.3_ASM130557v3_genomic.fna
1585,T06729,this,4541730,2799669,GenBank,GCA_013693955.1,GCA_013693955.1_ASM1369395v1_genomic.fna
1586,T07174,tun,3584962,111769,GenBank,GCA_017901175.1,GCA_017901175.1_ASM1790117v1_genomic.fna
1587,T07754,tlo,4284843,2891210,GenBank,GCA_017901135.1,GCA_017901135.1_ASM1790113v1_genomic.fna
1588,T07831,tsb,4036668,2735563,GenBank,GCA_016772315.1,GCA_016772315.1_ASM1677231v1_genomic.fna
1589,T07878,tani,3546315,2823902,GenBank,GCA_017901155.1,GCA_017901155.1_ASM1790115v1_genomic.fna
1590,T08347,twn,4343903,96472,GenBank,GCA_021650935.1,GCA_021650935.1_ASM2165093v1_genomic.fna
1591,T09396,tlc,3612515,525917,GenBank,GCA_030931035.1,GCA_030931035.1_ASM3093103v1_genomic.fna
1592,T09052,cys,2613942,2975055,GenBank,GCA_030035755.1,GCA_030035755.1_ASM3003575v1_genomic.fna
1593,T00281,noc,3481691,323261,GenBank,GCA_000012805.1,GCA_000012805.1_ASM1280v1_genomic.fna
1594,T01198,nhl,4079427,472759,GenBank,GCA_000024725.1,GCA_000024725.1_ASM2472v1_genomic.fna
1595,T01266,nwa,3328570,105559,GenBank,GCA_000143085.1,GCA_000143085.1_ASM14308v1_genomic.fna
1596,T05933,nwr,4022640,1814290,GenBank,GCA_004421105.1,GCA_004421105.1_ASM442110v1_genomic.fna
1597,T01168,alv,3526903,572477,GenBank,GCA_000025485.1,GCA_000025485.1_ASM2548v1_genomic.fna
1598,T07447,atep,3208690,553982,GenBank,GCA_018409545.1,GCA_018409545.1_ASM1840954v1_genomic.fna
1599,T02138,tvi,5017071,765911,GenBank,GCA_000227745.3,GCA_000227745.3_ASM22774v3_genomic.fna
1600,T02397,tmb,4048921,765912,GenBank,GCA_000327045.1,GCA_000327045.1_ASM32704v1_genomic.fna
1601,T03650,mpur,3779112,765910,GenBank,GCA_000224005.3,GCA_000224005.3_ASM22400v3_genomic.fna
1602,T04171,tee,3656958,1748243,GenBank,GCA_001447805.1,GCA_001447805.1_ASM144780v1_genomic.fna
1603,T05173,ntt,2011873,1630141,GenBank,GCA_002356115.1,GCA_002356115.1_ASM235611v1_genomic.fna
1604,T05211,tsy,6837296,1166950,GenBank,GCA_002813775.1,GCA_002813775.1_ASM281377v1_genomic.fna
1605,T05923,rhh,3308353,2545632,GenBank,GCA_004345025.1,GCA_004345025.1_ASM434502v1_genomic.fna
1606,T06573,ttp,2958290,316276,GenBank,GCA_009664085.1,GCA_009664085.1_ASM966408v1_genomic.fna
1607,T06962,ntg,1811369,553981,GenBank,GCA_902810445.1,GCA_902810445.1_RJ19_genomic.fna
1608,T07019,thip,7950631,1385625,GenBank,GCA_016745215.1,GCA_016745215.1_scaff03_genomic.fna
1609,T07151,cjap,2989870,2699430,GenBank,GCA_011290485.1,GCA_011290485.1_ASM1129048v1_genomic.fna
1610,T07253,thim,5726338,2024551,GenBank,GCA_018399035.1,GCA_018399035.1_ASM1839903v1_genomic.fna
1611,T07840,tbog,5649927,521689,GenBank,GCA_021228795.1,GCA_021228795.1_ASM2122879v1_genomic.fna
1614,T00391,aeh,3275944,187272,GenBank,GCA_000014785.1,GCA_000014785.1_ASM1478v1_genomic.fna
1615,T00462,hha,2678452,349124,GenBank,GCA_000015585.1,GCA_000015585.1_ASM1558v1_genomic.fna
1616,T06158,hhk,2834560,1052,GenBank,GCA_002356555.2,GCA_002356555.2_HH1059_assembly_1.0_genomic.fna
1617,T03059,hhc,3460134,421628,GenBank,GCA_000583815.1,GCA_000583815.1_ASM58381v1_genomic.fna
1618,T04374,ebs,3550080,1442136,GenBank,GCA_001632845.1,GCA_001632845.1_ASM163284v1_genomic.fna
1619,T00840,tgr,3464554,396588,GenBank,GCA_000021985.1,GCA_000021985.1_ASM2198v1_genomic.fna
1620,T01174,tkm,2744800,396595,GenBank,GCA_000025545.1,GCA_000025545.1_ASM2554v1_genomic.fna
1621,T02408,tni,4002350,1255043,GenBank,GCA_000321415.2,GCA_000321415.2_ASM32141v2_genomic.fna
1622,T03590,tti,3756729,713585,GenBank,GCA_000227685.3,GCA_000227685.3_ASM22768v3_genomic.fna
1623,T03959,tvr,2969361,106634,GenBank,GCA_001020955.1,GCA_001020955.1_ASM102095v1_genomic.fna
1624,T02685,ssal,1739487,1260251,GenBank,GCA_000319575.2,GCA_000319575.2_ASM31957v2_genomic.fna
1625,T02888,spiu,1926631,1335757,GenBank,GCA_000485905.1,GCA_000485905.1_ASM48590v1_genomic.fna
1626,T06143,sros,1930413,1855875,GenBank,GCA_002813635.1,GCA_002813635.1_ASM281363v1_genomic.fna
1627,T06294,spiz,1900931,2666185,GenBank,GCA_009676705.1,GCA_009676705.1_ASM967670v1_genomic.fna
1628,T09389,shai,4172350,2182432,GenBank,GCA_020883455.1,GCA_020883455.1_ASM2088345v1_genomic.fna
1629,T04495,aprs,3566941,160660,GenBank,GCA_001753245.1,GCA_001753245.1_ASM175324v1_genomic.fna
1630,T06517,nax,3972634,2740807,GenBank,GCA_012044895.1,GCA_012044895.1_ASM1204489v1_genomic.fna
1631,T01104,hna,2582886,555778,GenBank,GCA_000024765.1,GCA_000024765.1_ASM2476v1_genomic.fna
1632,T04441,haz,2908964,1860122,GenBank,GCA_001663815.1,GCA_001663815.1_ASM166381v1_genomic.fna
1633,T04011,wma,3675202,1579979,GenBank,GCA_001187785.1,GCA_001187785.1_ASM118778v1_genomic.fna
1634,T08427,wez,3844697,2771012,GenBank,GCA_014725735.1,GCA_014725735.1_ASM1472573v1_genomic.fna
1635,T04427,woc,4059891,1548547,GenBank,GCA_001677435.1,GCA_001677435.1_ASM167743v1_genomic.fna
1636,T04938,gai,7783862,1192854,GenBank,GCA_002215215.1,GCA_002215215.1_ASM221521v1_genomic.fna
1637,T06369,ghl,2594469,47960,GenBank,GCA_009734265.1,GCA_009734265.1_ASM973426v1_genomic.fna
1638,T03600,tbn,3129662,1076588,GenBank,GCA_000828615.1,GCA_000828615.1_ASM82861v1_genomic.fna
1639,T08211,eps,3604761,393765,GenBank,GCA_023733635.1,GCA_023733635.1_ASM2373363v1_genomic.fna
1640,T05229,ttc,3233441,585455,GenBank,GCA_002356355.1,GCA_002356355.1_ASM235635v1_genomic.fna
1641,T08363,thic,3567646,2795687,GenBank,GCA_016629505.1,GCA_016629505.1_ASM1662950v1_genomic.fna
1642,T00307,hch,7215267,349521,GenBank,GCA_000012985.1,GCA_000012985.1_ASM1298v1_genomic.fna
1643,T05793,hahe,6937416,1628392,GenBank,GCA_004014695.1,GCA_004014695.1_ASM401469v1_genomic.fna
1644,T09430,hahh,7164809,3015983,GenBank,GCA_030719035.1,GCA_030719035.1_ASM3071903v1_genomic.fna
1645,T00347,csa,3696649,290398,GenBank,GCA_000055785.1,GCA_000055785.1_ASM5578v1_genomic.fna
1646,T01311,hel,4061825,768066,GenBank,GCA_000196875.2,GCA_000196875.2_ASM19687v2_genomic.fna
1647,T03198,hcs,4074048,213554,GenBank,GCA_000696485.1,GCA_000696485.1_ASM69648v1_genomic.fna
1648,T03800,hak,4649248,1504981,GenBank,GCA_000734975.2,GCA_000734975.2_ASM73497v2_genomic.fna
1649,T04029,ham,5031573,1610576,GenBank,GCA_900070345.1,GCA_900070345.1_HalomonasR57-5_genomic.fna
1650,T04119,hhu,4757486,1178482,GenBank,GCA_001431725.1,GCA_001431725.1_ASM143172v1_genomic.fna
1651,T04292,hco,3973651,507626,GenBank,GCA_001545155.1,GCA_001545155.1_ASM154515v1_genomic.fna
1652,T04554,hsi,3543891,1897729,GenBank,GCA_001886615.1,GCA_001886615.1_ASM188661v1_genomic.fna
1653,T04761,halo,4129523,1883416,GenBank,GCA_001971685.1,GCA_001971685.1_ASM197168v1_genomic.fna
1654,T05117,hhh,3933432,115561,GenBank,GCA_002442575.1,GCA_002442575.1_ASM244257v1_genomic.fna
1655,T05125,hbe,4053030,475662,GenBank,GCA_002549795.1,GCA_002549795.1_ASM254979v1_genomic.fna
1656,T05375,hag,3650492,1118153,GenBank,GCA_002966495.1,GCA_002966495.1_ASM296649v1_genomic.fna
1657,T05423,haf,4358421,2136172,GenBank,GCA_003032495.1,GCA_003032495.1_ASM303249v1_genomic.fna
1658,T05720,halk,4029514,272774,GenBank,GCA_003612795.1,GCA_003612795.1_ASM361279v1_genomic.fna
1659,T05892,hvn,4446698,44935,GenBank,GCA_003950215.1,GCA_003950215.1_ASM395021v1_genomic.fna
1660,T06227,hol,4998083,390919,GenBank,GCA_004295565.1,GCA_004295565.1_ASM429556v1_genomic.fna
