T01801,rsw,1105109,Rickettsia slovaca D-CWPP,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T01759,rph,481009,Rickettsia philipii,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T01783,rau,1105110,Rickettsia australis,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T01784,rmo,1105114,Rickettsia montanensis,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T01785,rpp,1105108,Rickettsia parkeri,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T01786,rre,1105113,Rickettsia rhipicephali,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T01787,ram,1105111,Rickettsia amblyommatis GAT-30V,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T04237,rab,33989,Rickettsia amblyommatis Ac37,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T03824,rmc,109232,Rickettsia monacensis,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T06307,ras,238800,Rickettsia asiatica,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T09157,rkt,356939,Candidatus Rickettsia kotlanii,Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T05695,ric,1182263,Rickettsia sp. MEAM1 (Bemisia tabaci),Prokaryotes,Bacteria,Alphaproteobacteria,Rickettsia
T00531,ots,357244,Orientia tsutsugamushi Boryong,Prokaryotes,Bacteria,Alphaproteobacteria,Orientia
T00705,ott,334380,Orientia tsutsugamushi Ikeda,Prokaryotes,Bacteria,Alphaproteobacteria,Orientia
T05372,ptc,2115978,Candidatus Phycorickettsia trachydisci,Prokaryotes,Bacteria,Alphaproteobacteria,Phycorickettsia
T07589,menm,2866314,Candidatus Megaira endosymbiont of Mesostigma viride,Prokaryotes,Bacteria,Alphaproteobacteria,Megaera
T00160,wol,163164,Wolbachia endosymbiont of Drosophila melanogaster,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T00866,wri,66084,Wolbachia sp. wRi,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T02640,wen,1236909,Wolbachia endosymbiont of Drosophila simulans wHa,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T02641,wed,1236908,Wolbachia endosymbiont of Drosophila simulans wNo,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T00719,wpi,570417,Wolbachia endosymbiont of Culex quinquefasciatus Pel,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T00234,wbm,292805,Wolbachia endosymbiont strain TRS of Brugia malayi,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T02212,woo,100901,Wolbachia endosymbiont of Onchocerca ochengi,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T03628,wcl,246273,Wolbachia endosymbiont of Cimex lectularius,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T05726,weo,169402,Wolbachia endosymbiont of Folsomia candida,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T05842,wpp,1116230,Wolbachia pipientis,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07583,wec,2591635,Wolbachia endosymbiont of Carposina sasakii,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07604,wdm,109663,Wolbachia endosymbiont of Drosophila mauritiana,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07614,web,96495,Wolbachia endosymbiont of Brugia pahangi,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07615,wes,2769078,Wolbachia endosymbiont of Spodoptera picta,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07636,wea,307502,Wolbachia endosymbiont of Drosophila ananassae,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07637,wem,1335053,Wolbachia endosymbiont of Chrysomya megacephala,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07657,wey,260915,Wolbachia endosymbiont of Drosophila yakuba,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07654,wel,80850,Wolbachia endosymbiont of Litomosoides sigmodontis,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07667,wet,1812111,Wolbachia endosymbiont of Cruorifilaria tuberocauda,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07687,wew,2742717,Wolbachia endosymbiont of Wiebesia pumilae,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07690,wer,260917,Wolbachia endosymbiont of Drosophila santomea,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07699,wef,1812115,Wolbachia endosymbiont of Dirofilaria (Dirofilaria) immitis,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07801,wep,2748871,Wolbachia endosymbiont of Anopheles demeilloni,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07825,weh,282263,Wolbachia endosymbiont of Drosophila innubila,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T07919,wee,218111,Wolbachia endosymbiont of Corcyra cephalonica,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T08054,weg,546165,Wolbachia endosymbiont of Aedes aegypti,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T08165,weu,1812112,Wolbachia endosymbiont of Dipetalonema caudispina,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T08243,wej,502352,Wolbachia endosymbiont of Delia radicum,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T08492,ssiv,573241,Wolbachia endosymbiont of Oryzaephilus surinamensis,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T08556,wex,154048,Wolbachia endosymbiont of Ostrinia furnacalis,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T08570,wek,183754,Wolbachia endosymbiont of Ostrinia scapulalis,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T08583,weq,167957,Wolbachia endosymbiont of Aedes albopictus,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T08705,wev,375919,Wolbachia endosymbiont of Drosophila pseudotakahashii,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T09319,wend,2902422,Wolbachia endosymbiont of Frankliniella intonsa,Prokaryotes,Bacteria,Alphaproteobacteria,Wolbachia
T00216,ama,234826,Anaplasma marginale St. Maries,Prokaryotes,Bacteria,Alphaproteobacteria,Anaplasma
T00855,amf,320483,Anaplasma marginale Florida,Prokaryotes,Bacteria,Alphaproteobacteria,Anaplasma
T02898,amw,1412841,Anaplasma marginale Dawn,Prokaryotes,Bacteria,Alphaproteobacteria,Anaplasma
T02900,amp,1412840,Anaplasma marginale Gypsy Plains,Prokaryotes,Bacteria,Alphaproteobacteria,Anaplasma
T01133,acn,574556,Anaplasma centrale,Prokaryotes,Bacteria,Alphaproteobacteria,Anaplasma
T00327,aph,212042,Anaplasma phagocytophilum HZ,Prokaryotes,Bacteria,Alphaproteobacteria,Anaplasma
T02753,apy,1184253,Anaplasma phagocytophilum HZ2,Prokaryotes,Bacteria,Alphaproteobacteria,Anaplasma
T02752,apd,1184254,Anaplasma phagocytophilum Dog2,Prokaryotes,Bacteria,Alphaproteobacteria,Anaplasma
T02754,apha,1173064,Anaplasma phagocytophilum JM,Prokaryotes,Bacteria,Alphaproteobacteria,Anaplasma
T05659,aoh,1248439,Anaplasma ovis,Prokaryotes,Bacteria,Alphaproteobacteria,Anaplasma
T00224,eru,254945,Ehrlichia ruminantium Welgevonden (South Africa),Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T00233,erw,254945,Ehrlichia ruminantium Welgevonden (France),Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T00232,erg,302409,Ehrlichia ruminantium Gardel,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T00270,ecn,269484,Ehrlichia canis,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T00328,ech,205920,Ehrlichia chaffeensis Arkansas,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T03085,echa,1249651,Ehrlichia chaffeensis Heartland,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T03189,echj,1249652,Ehrlichia chaffeensis Jax,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T03190,echl,1249653,Ehrlichia chaffeensis Liberty,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T03191,echs,1249654,Ehrlichia chaffeensis Osceola,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T03348,echv,1249655,Ehrlichia chaffeensis Saint Vincent,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T03364,echw,1249656,Ehrlichia chaffeensis Wakulla,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T03365,echp,1249650,Ehrlichia chaffeensis West Paces,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T02967,emr,1423892,Ehrlichia muris,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T03078,ehh,391036,Ehrlichia japonica,Prokaryotes,Bacteria,Alphaproteobacteria,Ehrlichia
T00329,nse,222891,Neorickettsia sennetsu,Prokaryotes,Bacteria,Alphaproteobacteria,Neorickettsia
T00951,nri,434131,Neorickettsia risticii,Prokaryotes,Bacteria,Alphaproteobacteria,Neorickettsia
T03076,nhm,1286528,Neorickettsia helminthoeca,Prokaryotes,Bacteria,Alphaproteobacteria,Neorickettsia
T06378,nef,2686014,Neorickettsia findlayensis,Prokaryotes,Bacteria,Alphaproteobacteria,Neorickettsia
T08305,nmik,89586,Neoehrlichia mikurensis,Prokaryotes,Bacteria,Alphaproteobacteria,Neoehrlichia
T01561,mmn,696127,Candidatus Midichloria mitochondrii,Prokaryotes,Bacteria,Alphaproteobacteria,Midichloria
T05415,fso,1802984,Candidatus Fokinia solitaria,Prokaryotes,Bacteria,Alphaproteobacteria,Fokinia
T09014,bnu,2570586,Candidatus Bandiella numerosa,Prokaryotes,Bacteria,Alphaproteobacteria,Bandiella
T05750,ren,2486578,Rickettsiales endosymbiont of Stachyamoeba lipophora,Prokaryotes,Bacteria,Alphaproteobacteria,unclassified Rickettsiales
T03232,paca,91604,Candidatus Paracaedibacter acanthamoebae,Prokaryotes,Bacteria,Alphaproteobacteria,Paracaedibacter
T03240,caq,244581,Candidatus Paracaedimonas acanthamoebae,Prokaryotes,Bacteria,Alphaproteobacteria,Paracaedimonas
T04833,naf,1414854,Candidatus Nucleicultrix amoebiphila,Prokaryotes,Bacteria,Alphaproteobacteria,Nucleicultrix
T07728,gagg,2806609,Candidatus Gromoviella agglomerans,Prokaryotes,Bacteria,Alphaproteobacteria,Gromoviella
T07863,hec,2558174,Candidatus Hydrogenosomobacter endosymbioticus,Prokaryotes,Bacteria,Alphaproteobacteria,Hydrogenosomobacter
T03255,eaa,86106,Endosymbiont of Acanthamoeba sp. UWC8,Prokaryotes,Bacteria,Alphaproteobacteria,unclassified Holosporaceae
T00043,mlo,266835,Mesorhizobium japonicum MAFF 303099,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T04711,mln,935546,Mesorhizobium loti NZP2037,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T01401,mci,765698,Mesorhizobium ciceri biovar biserrulae,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T08712,mcic,39645,Mesorhizobium ciceri CC1192,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T01542,mop,536019,Mesorhizobium opportunistum,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T02417,mam,754035,Mesorhizobium australicum,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T04446,mamo,1082933,Mesorhizobium amorphae,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T04915,mesw,278153,Mesorhizobium sp. WSM1497,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T05904,mesm,2493668,Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T05918,mesp,2082387,Mesorhizobium sp. Pch-S,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T06432,mhua,763057,Mesorhizobium huakuii,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T06715,mjr,1777867,Mesorhizobium jarvisii,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T06791,merd,1777866,Mesorhizobium erdmanii,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T07809,mesr,2584466,Mesorhizobium sp. 8,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T08462,moh,2775404,Mesorhizobium onobrychidis,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T09205,mmei,43617,Mesorhizobium mediterraneum,Prokaryotes,Bacteria,Alphaproteobacteria,Mesorhizobium
T04603,meso,1670800,Aquibium oceanicum,Prokaryotes,Bacteria,Alphaproteobacteria,Aquibium
T09422,chea,3028735,Chelativorans sp. AA-79,Prokaryotes,Bacteria,Alphaproteobacteria,Chelativorans
T03926,hoe,1620421,Hoeflea sp. IMCC20628,Prokaryotes,Bacteria,Alphaproteobacteria,Hoeflea
T04343,aak,83263,Aminobacter aminovorans,Prokaryotes,Bacteria,Alphaproteobacteria,Aminobacter
T05420,amih,374606,Aminobacter sp. MSH1,Prokaryotes,Bacteria,Alphaproteobacteria,Aminobacter
T09420,amis,1870862,Aminobacter sp. SS-2016,Prokaryotes,Bacteria,Alphaproteobacteria,Aminobacter
T05167,pht,1867719,Phyllobacterium zundukense,Prokaryotes,Bacteria,Alphaproteobacteria,Phyllobacterium
T08362,phyl,2718938,Phyllobacterium sp. 628,Prokaryotes,Bacteria,Alphaproteobacteria,Phyllobacterium
T05862,rpod,1852022,Roseitalea porphyridii,Prokaryotes,Bacteria,Alphaproteobacteria,Roseitalea
T06518,niy,2599600,Nitratireductor mangrovi,Prokaryotes,Bacteria,Alphaproteobacteria,Nitratireductor
T07526,nki,430679,Nitratireductor kimnyeongensis,Prokaryotes,Bacteria,Alphaproteobacteria,Nitratireductor
T06643,orm,2742145,Oricola thermophila,Prokaryotes,Bacteria,Alphaproteobacteria,Oricola
T00580,pla,402881,Parvibaculum lavamentivorans,Prokaryotes,Bacteria,Alphaproteobacteria,Parvibaculum
T06559,pmob,1712261,Pyruvatibacter mobilis,Prokaryotes,Bacteria,Alphaproteobacteria,Pyruvatibacter
T07196,kmn,2593653,Kaustia mangrovi,Prokaryotes,Bacteria,Alphaproteobacteria,Kaustia
T05596,rbs,2026785,Rhodobiaceae bacterium SMS8,Prokaryotes,Bacteria,Alphaproteobacteria,unclassified Rhodobiaceae
T00058,sme,266834,Sinorhizobium meliloti 1021,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T01521,smk,693982,Sinorhizobium meliloti AK83,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T01884,smq,698936,Sinorhizobium meliloti BL225C,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T01885,smx,707241,Sinorhizobium meliloti SM11,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T02332,smi,1230587,Sinorhizobium meliloti Rm41,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T02405,smeg,1235461,Sinorhizobium meliloti GR4,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T02497,smel,1286640,Sinorhizobium meliloti 2011,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T03395,smer,382,Sinorhizobium meliloti RMO17,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T00555,smd,366394,Sinorhizobium medicae,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T00888,rhi,394,Sinorhizobium fredii NGR234,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T01731,sfh,1117943,Sinorhizobium fredii HH103,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T02188,sfd,1185652,Sinorhizobium fredii USDA 257,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T04514,six,1842534,Sinorhizobium sp. RAC02,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T04621,same,194963,Sinorhizobium americanum,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T05069,sino,794846,Sinorhizobium sp. CCBAU 05631,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T05052,esj,716928,Sinorhizobium sojae,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T06241,eak,1752398,Sinorhizobium alkalisoli,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T06706,emx,375549,Sinorhizobium mexicanum,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T09000,enu,680248,Sinorhizobium numidicum,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T09001,egi,680247,Sinorhizobium garamanticum,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T09063,skm,158892,Sinorhizobium kummerowiae,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T09097,steg,110322,Sinorhizobium terangae,Prokaryotes,Bacteria,Alphaproteobacteria,Sinorhizobium
T03054,ead,1416753,Ensifer adhaerens OV14,Prokaryotes,Bacteria,Alphaproteobacteria,Ensifer
T04507,eah,106592,Ensifer adhaerens Casida A,Prokaryotes,Bacteria,Alphaproteobacteria,Ensifer
T09166,ecaa,555315,Ensifer canadensis,Prokaryotes,Bacteria,Alphaproteobacteria,Ensifer
T09472,enp,2811423,Ensifer sp. PDNC004,Prokaryotes,Bacteria,Alphaproteobacteria,Ensifer
T00070,atu,176299,Agrobacterium fabrum,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T04213,ata,358,Agrobacterium tumefaciens S33,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T01432,agr,358,Agrobacterium tumefaciens H13-3,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T03816,atf,358,Agrobacterium tumefaciens Ach5,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T04501,agc,1842536,Agrobacterium sp. RAC06,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T05906,agt,1279031,Agrobacterium sp. 33MFTa1.1,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T06268,alf,160699,Agrobacterium larrymoorei,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T08058,arui,28099,Agrobacterium rubi,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T08171,avq,2735528,Agrobacterium vaccinii,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T08809,avv,373,Agrobacterium vitis VAT03-9,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T08810,avf,373,Agrobacterium vitis VAR03-1,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T08921,asal,1183413,Agrobacterium salinitolerans,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T02867,rir,648995,Agrobacterium pusense IRBG74,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T06598,rpus,648995,Agrobacterium pusense CFBP5875,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T09081,acuc,2862866,Agrobacterium cucumeris,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T09300,aleg,2792015,Agrobacterium leguminum,Prokaryotes,Bacteria,Alphaproteobacteria,Agrobacterium
T00851,avi,311402,Allorhizobium ampelinum,Prokaryotes,Bacteria,Alphaproteobacteria,Allorhizobium
T00317,ret,347834,Rhizobium etli CFN 42,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T00720,rec,491916,Rhizobium etli CIAT 652,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T02778,rel,1328306,Rhizobium etli bv. mimosae Mim1,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T03667,rep,1432049,Rhizobium etli bv. phaseoli IE4803,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T03310,rei,1301032,Rhizobium sp. IE4771,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T00402,rle,216596,Rhizobium johnstonii,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T00779,rlt,395492,Rhizobium leguminosarum bv. trifolii WSM2304,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T00926,rlg,395491,Rhizobium leguminosarum bv. trifolii WSM1325,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T03009,rlb,754523,Rhizobium leguminosarum bv. trifolii WSM1689,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T03015,rlu,1033991,Rhizobium leguminosarum bv. trifolii CB782,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T02432,rtr,698761,Rhizobium tropici,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T03046,rhl,348824,Rhizobium favelukesii,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T03539,rga,1041138,Rhizobium gallicum bv. gallicum,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T04420,rhn,1703962,Rhizobium sp. N1341,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T04590,rpha,396,Rhizobium phaseoli,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T04809,rhx,1703966,Rhizobium sp. N731,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T05451,rhv,1869170,Rhizobium sp. S41,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T05501,rhk,2020311,Rhizobium sp. Kim5,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T05681,rez,1967781,Rhizobium esperanzae,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T05891,rjg,1312183,Rhizobium jaguaris,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T06097,rhr,2028343,Rhizobium sp. 11515TR,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T06285,rgr,1120045,Rhizobium grahamii,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T06438,rad,1538158,Rhizobium acidisoli,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T06770,roy,2267833,Rhizobium oryzihabitans,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T07009,rii,2583231,Rhizobium indicum,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T07043,rhid,1538159,Rhizobium hidalgonense,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T07180,rbq,1138190,Rhizobium binae,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T07189,rln,1138194,Rhizobium lentis,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T07228,rban,1138189,Rhizobium bangladeshense,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T07270,rrg,2081791,Rhizobium ruizarguesonis,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T07787,rls,293958,Rhizobium lusitanum,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T08393,rros,1368430,Rhizobium rosettiformans,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T08535,raw,2018689,Rhizobium anhuiense bv. trifolii,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T08545,rsul,50338,Rhizobium sullae,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T08814,rlw,1076926,Rhizobium laguerreae,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T08971,rrho,2506430,Rhizobium rhododendri,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T08990,rtu,2041385,Rhizobium tumorigenes,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T09286,rct,2867516,Rhizobium croatiense,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T00850,ara,311403,Rhizobium rhizogenes K84,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T04767,aro,359,Rhizobium rhizogenes K599,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T09359,rbw,3019932,Rhizobium brockwellii,Prokaryotes,Bacteria,Alphaproteobacteria,Rhizobium
T03208,ngl,1028801,Neorhizobium galegae bv. officinalis bv. officinalis HAMBI 1141,Prokaryotes,Bacteria,Alphaproteobacteria,Neorhizobium
T03244,ngg,1028800,Neorhizobium galegae bv. orientalis HAMBI 540,Prokaryotes,Bacteria,Alphaproteobacteria,Neorhizobium
T05626,neo,2060726,Neorhizobium sp. SOG26,Prokaryotes,Bacteria,Alphaproteobacteria,Neorhizobium
T05650,nen,1825976,Neorhizobium sp. NCHU2750,Prokaryotes,Bacteria,Alphaproteobacteria,Neorhizobium
T09021,npm,515361,Neorhizobium petrolearium,Prokaryotes,Bacteria,Alphaproteobacteria,Neorhizobium
T04765,rht,1125847,Pseudorhizobium banfieldiae,Prokaryotes,Bacteria,Alphaproteobacteria,Pseudorhizobium
T07144,rfv,1335061,Pseudorhizobium flavum,Prokaryotes,Bacteria,Alphaproteobacteria,Pseudorhizobium
T00948,las,537021,Candidatus Liberibacter asiaticus psy62,Prokaryotes,Bacteria,Alphaproteobacteria,Liberibacter
T02506,laa,1174529,Candidatus Liberibacter asiaticus gxpsy,Prokaryotes,Bacteria,Alphaproteobacteria,Liberibacter
T03607,lat,931202,Candidatus Liberibacter asiaticus Ishi-1,Prokaryotes,Bacteria,Alphaproteobacteria,Liberibacter
T01373,lso,658172,Candidatus Liberibacter solanacearum,Prokaryotes,Bacteria,Alphaproteobacteria,Liberibacter
T02395,lcc,1215343,Liberibacter crescens,Prokaryotes,Bacteria,Alphaproteobacteria,Liberibacter
T02902,lar,1261131,Candidatus Liberibacter americanus,Prokaryotes,Bacteria,Alphaproteobacteria,Liberibacter
T03953,lau,1277257,Candidatus Liberibacter africanus,Prokaryotes,Bacteria,Alphaproteobacteria,Liberibacter
T04278,shz,879274,Shinella sp. HZN7,Prokaryotes,Bacteria,Alphaproteobacteria,Shinella
T07727,szo,352475,Shinella zoogloeoides,Prokaryotes,Bacteria,Alphaproteobacteria,Shinella
T08112,soj,2871820,Shinella oryzae,Prokaryotes,Bacteria,Alphaproteobacteria,Shinella
T09417,ssum,1967501,Shinella sumterensis,Prokaryotes,Bacteria,Alphaproteobacteria,Shinella
T05798,abaw,2341112,Georhizobium profundi,Prokaryotes,Bacteria,Alphaproteobacteria,Georhizobium
T07298,pdes,1813451,Peteryoungia desertarenae,Prokaryotes,Bacteria,Alphaproteobacteria,Peteryoungia
T06998,kai,2795690,Kaistia sp. 32K,Prokaryotes,Bacteria,Alphaproteobacteria,Kaistia
T00072,bme,224914,Brucella melitensis bv. 1 16M,Prokaryotes,Bacteria,Alphaproteobacteria,Brucella
T03831,bmel,224914,Brucella melitensis bv. 1 16M,Prokaryotes,Bacteria,Alphaproteobacteria,Brucella
T00867,bmi,546272,Brucella melitensis ATCC 23457,Prokaryotes,Bacteria,Alphaproteobacteria,Brucella
T01852,bmz,941967,Brucella melitensis M28,Prokaryotes,Bacteria,Alphaproteobacteria,Brucella
T01849,bmg,703352,Brucella melitensis M5-90,Prokaryotes,Bacteria,Alphaproteobacteria,Brucella
T01853,bmw,1029825,Brucella melitensis NI,Prokaryotes,Bacteria,Alphaproteobacteria,Brucella
T03393,bmee,520466,Brucella melitensis bv. 3 Ether,Prokaryotes,Bacteria,Alphaproteobacteria,Brucella
